school_code,school_name,school_province,province_code,province_name,year,category,batch,province_batch_score,min_score,score_diff,min_rank,avg_score,avg_rank,max_score,max_rank,plan_count,admit_count,data_source,update_time,is_complete,remark,school_type
10247,同济大学,上海,33,浙江,2021,综合,本科批,495,658,163,3483,662,2438,677,4527,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,34,安徽,2021,物理类,一批,485,653,168,617,657,431,669,802,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,35,福建,2021,物理类,一批,480,643,163,1740,652,1218,682,2262,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,36,江西,2021,物理类,一批,475,638,163,2763,641,1934,669,3591,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,37,山东,2021,综合,一批,490,648,158,912,653,638,680,1185,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,41,河南,2021,物理类,一批,505,658,153,1368,661,957,680,1778,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,42,湖北,2021,物理类,一批,490,643,153,3142,655,2199,661,4084,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,43,湖南,2021,物理类,一批,485,638,153,1289,644,902,653,1675,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,44,广东,2021,物理类,一批,500,653,153,3541,663,2478,676,4603,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,45,广西,2021,物理类,一批,470,628,158,3131,642,2191,643,4070,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,46,海南,2021,综合,一批,475,748,273,171,754,119,785,222,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,50,重庆,2021,物理类,一批,485,648,163,1995,660,1396,675,2593,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,51,四川,2021,物理类,一批,500,658,158,2011,663,1407,680,2614,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,52,贵州,2021,物理类,一批,475,638,163,2655,645,1858,664,3451,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,53,云南,2021,物理类,一批,480,643,163,1763,655,1234,660,2291,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,61,陕西,2021,物理类,一批,490,638,148,3809,646,2666,658,4951,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,62,甘肃,2021,物理类,一批,465,618,153,1176,630,823,643,1528,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,64,宁夏,2021,物理类,一批,455,598,143,326,613,228,637,423,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,65,新疆,2021,理科,一批,460,608,148,541,618,378,647,703,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10247,同济大学,上海,11,北京,2020,物化,本科批,495,655,160,1248,661,873,694,1622,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,11,北京,2020,不限,本科批,495,650,155,942,653,659,681,1224,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,12,天津,2020,物化,本科批,485,655,170,2244,660,1570,673,2917,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,12,天津,2020,不限,本科批,485,650,165,1750,665,1225,671,2275,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,13,河北,2020,物理类,一批,475,645,170,2970,651,2079,663,3861,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,14,山西,2020,物理类,一批,465,640,175,610,652,427,660,793,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,15,内蒙古,2020,物理类,一批,455,635,180,1200,648,840,653,1560,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,21,辽宁,2020,物理类,一批,470,650,180,2075,664,1452,685,2697,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,22,吉林,2020,物理类,一批,460,630,170,1747,642,1222,663,2271,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,23,黑龙江,2020,物理类,一批,465,635,170,1053,646,737,662,1368,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,31,上海,2020,物化,本科批,475,555,80,1427,558,998,583,1855,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,31,上海,2020,不限,本科批,475,550,75,1025,553,717,572,1332,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,32,江苏,2020,物理类,一批,485,645,160,1386,660,970,662,1801,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,33,浙江,2020,综合,本科批,490,655,165,1412,663,988,681,1835,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,34,安徽,2020,物理类,一批,480,650,170,3593,660,2515,673,4670,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,35,福建,2020,物理类,一批,475,640,165,751,649,525,658,976,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,36,江西,2020,物理类,一批,470,635,165,3319,641,2323,662,4314,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,37,山东,2020,综合,一批,485,645,160,3898,651,2728,674,5067,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,41,河南,2020,物理类,一批,500,655,155,2186,659,1530,691,2841,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,42,湖北,2020,物理类,一批,485,640,155,3941,653,2758,657,5123,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,43,湖南,2020,物理类,一批,480,635,155,2805,638,1963,660,3646,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,44,广东,2020,物理类,一批,495,650,155,3819,657,2673,680,4964,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,45,广西,2020,物理类,一批,465,625,160,3264,630,2284,651,4243,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,46,海南,2020,综合,一批,470,745,275,383,754,268,783,497,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,50,重庆,2020,物理类,一批,480,645,165,710,652,496,685,923,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,51,四川,2020,物理类,一批,495,655,160,2638,664,1846,683,3429,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,52,贵州,2020,物理类,一批,470,635,165,2505,640,1753,661,3256,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,53,云南,2020,物理类,一批,475,640,165,2404,650,1682,674,3125,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,61,陕西,2020,物理类,一批,485,635,150,1316,649,921,651,1710,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,62,甘肃,2020,物理类,一批,460,615,155,748,628,523,650,972,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,64,宁夏,2020,物理类,一批,450,595,145,1146,601,802,622,1489,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10247,同济大学,上海,65,新疆,2020,理科,一批,455,605,150,612,611,428,627,795,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10486,武汉大学,湖北,11,北京,2024,物理类,本科批,515,657,142,425,668,297,690,552,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,11,北京,2024,历史类,本科批,505,647,142,682,656,477,666,886,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,12,天津,2024,综合,本科批,500,662,162,1392,666,974,685,1809,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,13,河北,2024,物理类,一批,495,647,152,2220,658,1554,670,2886,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,13,河北,2024,历史类,一批,485,637,152,2029,640,1420,671,2637,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,14,山西,2024,物理类,一批,485,642,157,3003,653,2102,681,3903,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,14,山西,2024,历史类,一批,475,632,157,1334,640,933,672,1734,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,15,内蒙古,2024,物理类,一批,475,637,162,1451,647,1015,677,1886,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,21,辽宁,2024,物理类,一批,490,652,162,3051,664,2135,675,3966,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,21,辽宁,2024,历史类,一批,480,642,162,1189,645,832,663,1545,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,22,吉林,2024,物理类,一批,480,632,152,2725,641,1907,671,3542,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,23,黑龙江,2024,物理类,一批,485,637,152,837,645,585,677,1088,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,31,上海,2024,综合,本科批,490,562,72,3561,576,2492,586,4629,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,32,江苏,2024,物理类,一批,505,647,142,3429,662,2400,672,4457,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,32,江苏,2024,历史类,一批,495,637,142,3523,652,2466,670,4579,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,33,浙江,2024,综合,本科批,510,657,147,1078,663,754,687,1401,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,34,安徽,2024,物理类,一批,500,652,152,3779,659,2645,681,4912,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,34,安徽,2024,历史类,一批,490,642,152,2057,656,1439,661,2674,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,35,福建,2024,物理类,一批,495,642,147,3031,645,2121,672,3940,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,35,福建,2024,历史类,一批,485,632,147,3439,641,2407,663,4470,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,36,江西,2024,物理类,一批,490,637,147,1641,641,1148,664,2133,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,36,江西,2024,历史类,一批,480,627,147,1774,640,1241,657,2306,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,37,山东,2024,综合,一批,505,647,142,1558,660,1090,663,2025,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,41,河南,2024,物理类,一批,520,657,137,5179,664,3625,688,6732,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,41,河南,2024,历史类,一批,510,647,137,5457,657,3819,684,7094,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,42,湖北,2024,物理类,一批,505,642,137,1840,645,1288,668,2392,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,42,湖北,2024,历史类,一批,495,637,142,2692,648,1884,671,3499,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,43,湖南,2024,物理类,一批,500,637,137,3427,651,2398,658,4455,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,43,湖南,2024,历史类,一批,490,632,142,3162,635,2213,667,4110,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,44,广东,2024,物理类,一批,515,652,137,5655,660,3958,690,7351,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,44,广东,2024,历史类,一批,505,642,137,5948,648,4163,671,7732,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,45,广西,2024,物理类,一批,485,627,142,2481,634,1736,662,3225,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,45,广西,2024,历史类,一批,475,622,147,750,633,525,639,975,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,46,海南,2024,综合,一批,490,750,260,200,758,140,786,260,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,50,重庆,2024,物理类,一批,500,647,147,2261,651,1582,664,2939,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,50,重庆,2024,历史类,一批,490,637,147,890,643,623,677,1157,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,51,四川,2024,物理类,一批,515,657,142,4270,667,2989,697,5551,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,51,四川,2024,历史类,一批,505,642,137,3699,657,2589,676,4808,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,52,贵州,2024,物理类,一批,490,642,152,1336,656,935,667,1736,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,52,贵州,2024,历史类,一批,480,632,152,773,635,541,663,1004,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,53,云南,2024,物理类,一批,495,647,152,1995,651,1396,680,2593,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,53,云南,2024,历史类,一批,485,637,152,2275,646,1592,667,2957,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,61,陕西,2024,物理类,一批,505,642,137,3739,653,2617,680,4860,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,61,陕西,2024,历史类,一批,495,632,137,3673,642,2571,666,4774,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,62,甘肃,2024,物理类,一批,480,622,142,1330,631,930,661,1729,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,62,甘肃,2024,历史类,一批,470,617,147,1935,621,1354,632,2515,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,64,宁夏,2024,物理类,一批,470,607,137,1005,620,703,624,1306,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,64,宁夏,2024,历史类,一批,460,602,142,1382,613,967,634,1796,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,65,新疆,2024,理科,一批,475,627,152,1473,641,1031,645,1914,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,65,新疆,2024,文科,一批,465,612,147,789,627,552,645,1025,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10486,武汉大学,湖北,11,北京,2023,物理类,本科批,510,654,144,1306,657,914,680,1697,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,11,北京,2023,历史类,本科批,500,644,144,810,651,567,684,1053,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,12,天津,2023,综合,本科批,495,659,164,1226,662,858,692,1593,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,13,河北,2023,物理类,一批,490,644,154,1616,659,1131,666,2100,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,13,河北,2023,历史类,一批,480,634,154,3634,647,2543,673,4724,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,14,山西,2023,物理类,一批,480,639,159,2170,643,1519,674,2821,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,14,山西,2023,历史类,一批,470,629,159,4139,638,2897,654,5380,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,15,内蒙古,2023,物理类,一批,470,634,164,1262,639,883,656,1640,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,21,辽宁,2023,物理类,一批,485,649,164,746,656,522,681,969,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,21,辽宁,2023,历史类,一批,475,639,164,2407,654,1684,678,3129,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,22,吉林,2023,物理类,一批,475,629,154,1935,632,1354,656,2515,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,23,黑龙江,2023,物理类,一批,480,634,154,1876,645,1313,652,2438,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,31,上海,2023,综合,本科批,485,559,74,3229,568,2260,576,4197,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,32,江苏,2023,物理类,一批,500,644,144,3522,649,2465,673,4578,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,32,江苏,2023,历史类,一批,490,634,144,4207,644,2944,661,5469,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,33,浙江,2023,综合,本科批,505,654,149,1893,662,1325,682,2460,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,34,安徽,2023,物理类,一批,495,649,154,1197,654,837,681,1556,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,34,安徽,2023,历史类,一批,485,639,154,4386,643,3070,669,5701,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,35,福建,2023,物理类,一批,490,639,149,2429,654,1700,673,3157,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,35,福建,2023,历史类,一批,480,629,149,994,635,695,654,1292,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,36,江西,2023,物理类,一批,485,634,149,1618,643,1132,656,2103,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,36,江西,2023,历史类,一批,475,624,149,748,639,523,657,972,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,37,山东,2023,综合,一批,500,644,144,2186,648,1530,660,2841,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,41,河南,2023,物理类,一批,515,654,139,4774,663,3341,686,6206,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,41,河南,2023,历史类,一批,505,644,139,5038,647,3526,673,6549,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,42,湖北,2023,物理类,一批,500,639,139,4589,651,3212,668,5965,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,42,湖北,2023,历史类,一批,490,634,144,2903,647,2032,669,3773,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,43,湖南,2023,物理类,一批,495,634,139,2523,638,1766,672,3279,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,43,湖南,2023,历史类,一批,485,629,144,4523,644,3166,652,5879,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,44,广东,2023,物理类,一批,510,649,139,3805,663,2663,688,4946,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,44,广东,2023,历史类,一批,500,639,139,6168,647,4317,675,8018,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,45,广西,2023,物理类,一批,480,624,144,2373,639,1661,649,3084,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,45,广西,2023,历史类,一批,470,619,149,4095,630,2866,642,5323,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,46,海南,2023,综合,一批,485,750,265,414,754,289,787,538,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,50,重庆,2023,物理类,一批,495,644,149,1965,647,1375,668,2554,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,50,重庆,2023,历史类,一批,485,634,149,660,644,461,649,858,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,51,四川,2023,物理类,一批,510,654,144,3497,658,2447,682,4546,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,51,四川,2023,历史类,一批,500,639,139,2748,653,1923,662,3572,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,52,贵州,2023,物理类,一批,485,639,154,2733,653,1913,658,3552,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,52,贵州,2023,历史类,一批,475,629,154,2674,632,1871,653,3476,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,53,云南,2023,物理类,一批,490,644,154,574,648,401,679,746,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,53,云南,2023,历史类,一批,480,634,154,2262,649,1583,649,2940,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,61,陕西,2023,物理类,一批,500,639,139,834,643,583,671,1084,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,61,陕西,2023,历史类,一批,490,629,139,1392,636,974,657,1809,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,62,甘肃,2023,物理类,一批,475,619,144,2200,622,1540,657,2860,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,62,甘肃,2023,历史类,一批,465,614,149,1039,617,727,640,1350,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,64,宁夏,2023,物理类,一批,465,604,139,845,611,591,634,1098,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,64,宁夏,2023,历史类,一批,455,599,144,775,607,542,619,1007,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,65,新疆,2023,理科,一批,470,624,154,1013,632,709,658,1316,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,65,新疆,2023,文科,一批,460,609,149,924,618,646,649,1201,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10486,武汉大学,湖北,11,北京,2022,物理类,本科批,505,651,146,1499,662,1049,672,1948,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10486,武汉大学,湖北,11,北京,2022,历史类,本科批,495,641,146,1331,654,931,661,1730,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10486,武汉大学,湖北,12,天津,2022,综合,本科批,490,656,166,2504,663,1752,685,3255,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
